epoch,step,train/brier_fde,train/minADE6,train/minFDE6,train/miss_rate,train/nuscenes/brier_fde,train/nuscenes/minADE6,train/nuscenes/minFDE6,train/nuscenes/miss_rate,val/brier_fde,val/minADE6,val/minFDE6,val/miss_rate,val/nuscenes/brier_fde,val/nuscenes/minADE6,val/nuscenes/minFDE6,val/nuscenes/miss_rate
16,16,11.087076187133789,5.3229780197143555,10.253679275512695,0.688524603843689,11.087076187133789,5.3229780197143555,10.253679275512695,0.688524603843689,,,,,,,,
17,17,,,,,,,,,11.156085014343262,5.238433361053467,10.322686195373535,0.7540983557701111,11.156085014343262,5.238433361053467,10.322686195373535,0.7540983557701111
17,17,11.021566390991211,5.274993896484375,10.18862533569336,0.688524603843689,11.021566390991211,5.274993896484375,10.18862533569336,0.688524603843689,,,,,,,,
18,18,,,,,,,,,10.968066215515137,5.197072982788086,10.134690284729004,0.7540983557701111,10.968066215515137,5.197072982788086,10.134690284729004,0.7540983557701111
18,18,10.895020484924316,5.246006965637207,10.06289005279541,0.7049180269241333,10.895020484924316,5.246006965637207,10.06289005279541,0.7049180269241333,,,,,,,,
19,19,,,,,,,,,10.800755500793457,5.162709712982178,9.967329978942871,0.7540983557701111,10.800755500793457,5.162709712982178,9.967329978942871,0.7540983557701111
19,19,10.666637420654297,5.195307731628418,9.832352638244629,0.688524603843689,10.666637420654297,5.195307731628418,9.832352638244629,0.688524603843689,,,,,,,,
20,20,,,,,,,,,10.747686386108398,5.149797439575195,9.914281845092773,0.7704917788505554,10.747686386108398,5.149797439575195,9.914281845092773,0.7704917788505554
20,20,10.534996032714844,5.15895938873291,9.703469276428223,0.7049180269241333,10.534996032714844,5.15895938873291,9.703469276428223,0.7049180269241333,,,,,,,,
21,21,,,,,,,,,10.695322036743164,5.134607315063477,9.8619384765625,0.7704917788505554,10.695322036743164,5.134607315063477,9.8619384765625,0.7704917788505554
21,21,10.505866050720215,5.150244235992432,9.673728942871094,0.7213114500045776,10.505866050720215,5.150244235992432,9.673728942871094,0.7213114500045776,,,,,,,,
22,22,,,,,,,,,10.63099479675293,5.122341632843018,9.797586441040039,0.7540983557701111,10.63099479675293,5.122341632843018,9.797586441040039,0.7540983557701111
22,22,10.451094627380371,5.137113571166992,9.61639404296875,0.688524603843689,10.451094627380371,5.137113571166992,9.61639404296875,0.688524603843689,,,,,,,,
23,23,,,,,,,,,10.568474769592285,5.113930702209473,9.73505973815918,0.7540983557701111,10.568474769592285,5.113930702209473,9.73505973815918,0.7540983557701111
23,23,10.360469818115234,5.110117435455322,9.526032447814941,0.688524603843689,10.360469818115234,5.110117435455322,9.526032447814941,0.688524603843689,,,,,,,,
24,24,,,,,,,,,10.504816055297852,5.103346824645996,9.671427726745605,0.7540983557701111,10.504816055297852,5.103346824645996,9.671427726745605,0.7540983557701111
24,24,10.285700798034668,5.10569429397583,9.452892303466797,0.688524603843689,10.285700798034668,5.10569429397583,9.452892303466797,0.688524603843689,,,,,,,,
25,25,,,,,,,,,10.416582107543945,5.079496383666992,9.583186149597168,0.7540983557701111,10.416582107543945,5.079496383666992,9.583186149597168,0.7540983557701111
25,25,10.259012222290039,5.093839168548584,9.426274299621582,0.688524603843689,10.259012222290039,5.093839168548584,9.426274299621582,0.688524603843689,,,,,,,,
26,26,,,,,,,,,10.334630012512207,5.046208381652832,9.50130558013916,0.7704917788505554,10.334630012512207,5.046208381652832,9.50130558013916,0.7704917788505554
26,26,10.176241874694824,5.068724155426025,9.341830253601074,0.7049180269241333,10.176241874694824,5.068724155426025,9.341830253601074,0.7049180269241333,,,,,,,,
27,27,,,,,,,,,10.288972854614258,5.018887519836426,9.4556303024292,0.7868852615356445,10.288972854614258,5.018887519836426,9.4556303024292,0.7868852615356445
27,27,10.086252212524414,5.034971714019775,9.252872467041016,0.7213114500045776,10.086252212524414,5.034971714019775,9.252872467041016,0.7213114500045776,,,,,,,,
28,28,,,,,,,,,10.263526916503906,4.996891498565674,9.430193901062012,0.8032786846160889,10.263526916503906,4.996891498565674,9.430193901062012,0.8032786846160889
28,28,10.012444496154785,5.003485202789307,9.178522109985352,0.7049180269241333,10.012444496154785,5.003485202789307,9.178522109985352,0.7049180269241333,,,,,,,,
29,29,,,,,,,,,10.21790885925293,4.977378845214844,9.384639739990234,0.7868852615356445,10.21790885925293,4.977378845214844,9.384639739990234,0.7868852615356445
29,29,9.995253562927246,4.989170551300049,9.161700248718262,0.7049180269241333,9.995253562927246,4.989170551300049,9.161700248718262,0.7049180269241333,,,,,,,,
30,30,,,,,,,,,10.180171966552734,4.966491222381592,9.346930503845215,0.7868852615356445,10.180171966552734,4.966491222381592,9.346930503845215,0.7868852615356445
30,30,9.937771797180176,4.967599391937256,9.104787826538086,0.7213114500045776,9.937771797180176,4.967599391937256,9.104787826538086,0.7213114500045776,,,,,,,,
31,31,,,,,,,,,10.133679389953613,4.95460319519043,9.300421714782715,0.7704917788505554,10.133679389953613,4.95460319519043,9.300421714782715,0.7704917788505554
31,31,9.89868450164795,4.957301139831543,9.063870429992676,0.7213114500045776,9.89868450164795,4.957301139831543,9.063870429992676,0.7213114500045776,,,,,,,,
32,32,,,,,,,,,10.08492660522461,4.942950248718262,9.251665115356445,0.7704917788505554,10.08492660522461,4.942950248718262,9.251665115356445,0.7704917788505554
32,32,9.872329711914062,4.941629886627197,9.03873348236084,0.7049180269241333,9.872329711914062,4.941629886627197,9.03873348236084,0.7049180269241333,,,,,,,,
33,33,,,,,,,,,10.046515464782715,4.932653427124023,9.213250160217285,0.7868852615356445,10.046515464782715,4.932653427124023,9.213250160217285,0.7868852615356445
33,33,9.824105262756348,4.927711009979248,8.991710662841797,0.7049180269241333,9.824105262756348,4.927711009979248,8.991710662841797,0.7049180269241333,,,,,,,,
34,34,,,,,,,,,10.033565521240234,4.921601295471191,9.200326919555664,0.7868852615356445,10.033565521240234,4.921601295471191,9.200326919555664,0.7868852615356445
34,34,9.782210350036621,4.921274185180664,8.950395584106445,0.7213114500045776,9.782210350036621,4.921274185180664,8.950395584106445,0.7213114500045776,,,,,,,,
35,35,,,,,,,,,10.00997257232666,4.911941051483154,9.17673397064209,0.7704917788505554,10.00997257232666,4.911941051483154,9.17673397064209,0.7704917788505554
35,35,9.777481079101562,4.911369323730469,8.943758010864258,0.7049180269241333,9.777481079101562,4.911369323730469,8.943758010864258,0.7049180269241333,,,,,,,,
36,36,,,,,,,,,9.978023529052734,4.902024745941162,9.144790649414062,0.7540983557701111,9.978023529052734,4.902024745941162,9.144790649414062,0.7540983557701111
36,36,9.755792617797852,4.899460315704346,8.924552917480469,0.7213114500045776,9.755792617797852,4.899460315704346,8.924552917480469,0.7213114500045776,,,,,,,,
37,37,,,,,,,,,9.965180397033691,4.891803741455078,9.131949424743652,0.7540983557701111,9.965180397033691,4.891803741455078,9.131949424743652,0.7540983557701111
37,37,9.734883308410645,4.893809795379639,8.900289535522461,0.7049180269241333,9.734883308410645,4.893809795379639,8.900289535522461,0.7049180269241333,,,,,,,,
38,38,,,,,,,,,9.936463356018066,4.880048751831055,9.103222846984863,0.7540983557701111,9.936463356018066,4.880048751831055,9.103222846984863,0.7540983557701111
38,38,9.713354110717773,4.8834052085876465,8.87912368774414,0.688524603843689,9.713354110717773,4.8834052085876465,8.87912368774414,0.688524603843689,,,,,,,,
39,39,,,,,,,,,9.896819114685059,4.869544982910156,9.063603401184082,0.7540983557701111,9.896819114685059,4.869544982910156,9.063603401184082,0.7540983557701111
39,39,9.687429428100586,4.88139009475708,8.854758262634277,0.688524603843689,9.687429428100586,4.88139009475708,8.854758262634277,0.688524603843689,,,,,,,,
40,40,,,,,,,,,9.882173538208008,4.865492820739746,9.048917770385742,0.7540983557701111,9.882173538208008,4.865492820739746,9.048917770385742,0.7540983557701111
40,40,9.65994644165039,4.872035980224609,8.826436996459961,0.7049180269241333,9.65994644165039,4.872035980224609,8.826436996459961,0.7049180269241333,,,,,,,,
41,41,,,,,,,,,9.87032699584961,4.86173152923584,9.037073135375977,0.7540983557701111,9.87032699584961,4.86173152923584,9.037073135375977,0.7540983557701111
41,41,9.62966251373291,4.862464904785156,8.796178817749023,0.7049180269241333,9.62966251373291,4.862464904785156,8.796178817749023,0.7049180269241333,,,,,,,,
42,42,,,,,,,,,9.857973098754883,4.858585357666016,9.024713516235352,0.7704917788505554,9.857973098754883,4.858585357666016,9.024713516235352,0.7704917788505554
42,42,9.612744331359863,4.854247093200684,8.779059410095215,0.688524603843689,9.612744331359863,4.854247093200684,8.779059410095215,0.688524603843689,,,,,,,,
43,43,,,,,,,,,9.852032661437988,4.854798316955566,9.018754959106445,0.7704917788505554,9.852032661437988,4.854798316955566,9.018754959106445,0.7704917788505554
43,43,9.653428077697754,4.8427934646606445,8.819767951965332,0.7049180269241333,9.653428077697754,4.8427934646606445,8.819767951965332,0.7049180269241333,,,,,,,,
44,44,,,,,,,,,9.838573455810547,4.852046966552734,9.005267143249512,0.7704917788505554,9.838573455810547,4.852046966552734,9.005267143249512,0.7704917788505554
44,44,9.6264009475708,4.856100559234619,8.792842864990234,0.7213114500045776,9.6264009475708,4.856100559234619,8.792842864990234,0.7213114500045776,,,,,,,,
45,45,,,,,,,,,9.830148696899414,4.849023818969727,8.996845245361328,0.7704917788505554,9.830148696899414,4.849023818969727,8.996845245361328,0.7704917788505554
45,45,9.568549156188965,4.841116905212402,8.734046936035156,0.688524603843689,9.568549156188965,4.841116905212402,8.734046936035156,0.688524603843689,,,,,,,,
46,46,,,,,,,,,9.821741104125977,4.845459461212158,8.988484382629395,0.7704917788505554,9.821741104125977,4.845459461212158,8.988484382629395,0.7704917788505554
46,46,9.527388572692871,4.831997871398926,8.694242477416992,0.7049180269241333,9.527388572692871,4.831997871398926,8.694242477416992,0.7049180269241333,,,,,,,,
47,47,,,,,,,,,9.816500663757324,4.841495990753174,8.983248710632324,0.7704917788505554,9.816500663757324,4.841495990753174,8.983248710632324,0.7704917788505554
47,47,9.605481147766113,4.844367980957031,8.771703720092773,0.7049180269241333,9.605481147766113,4.844367980957031,8.771703720092773,0.7049180269241333,,,,,,,,
48,48,,,,,,,,,9.811371803283691,4.838217258453369,8.978100776672363,0.7704917788505554,9.811371803283691,4.838217258453369,8.978100776672363,0.7704917788505554
48,48,9.537518501281738,4.831534385681152,8.705790519714355,0.688524603843689,9.537518501281738,4.831534385681152,8.705790519714355,0.688524603843689,,,,,,,,
49,49,,,,,,,,,9.801029205322266,4.834470748901367,8.96776008605957,0.7704917788505554,9.801029205322266,4.834470748901367,8.96776008605957,0.7704917788505554
49,49,9.579971313476562,4.835536956787109,8.745476722717285,0.688524603843689,9.579971313476562,4.835536956787109,8.745476722717285,0.688524603843689,,,,,,,,
50,50,,,,,,,,,9.792241096496582,4.832036972045898,8.958972930908203,0.7704917788505554,9.792241096496582,4.832036972045898,8.958972930908203,0.7704917788505554
50,50,9.535407066345215,4.825013160705566,8.702136039733887,0.688524603843689,9.535407066345215,4.825013160705566,8.702136039733887,0.688524603843689,,,,,,,,
51,51,,,,,,,,,9.781153678894043,4.829259872436523,8.947875022888184,0.7704917788505554,9.781153678894043,4.829259872436523,8.947875022888184,0.7704917788505554
51,51,9.542147636413574,4.821468353271484,8.707931518554688,0.688524603843689,9.542147636413574,4.821468353271484,8.707931518554688,0.688524603843689,,,,,,,,
52,52,,,,,,,,,9.770380020141602,4.826515197753906,8.937113761901855,0.7704917788505554,9.770380020141602,4.826515197753906,8.937113761901855,0.7704917788505554
52,52,9.513618469238281,4.824795722961426,8.68033504486084,0.6721311211585999,9.513618469238281,4.824795722961426,8.68033504486084,0.6721311211585999,,,,,,,,
53,53,,,,,,,,,9.762866020202637,4.823684215545654,8.929590225219727,0.7704917788505554,9.762866020202637,4.823684215545654,8.929590225219727,0.7704917788505554
53,53,9.53356647491455,4.825023174285889,8.699762344360352,0.688524603843689,9.53356647491455,4.825023174285889,8.699762344360352,0.688524603843689,,,,,,,,
54,54,,,,,,,,,9.758771896362305,4.820894241333008,8.925503730773926,0.7704917788505554,9.758771896362305,4.820894241333008,8.925503730773926,0.7704917788505554
54,54,9.48229694366455,4.819121360778809,8.649694442749023,0.7049180269241333,9.48229694366455,4.819121360778809,8.649694442749023,0.7049180269241333,,,,,,,,
55,55,,,,,,,,,9.75455093383789,4.818370342254639,8.921276092529297,0.7704917788505554,9.75455093383789,4.818370342254639,8.921276092529297,0.7704917788505554
55,55,9.555583953857422,4.817919731140137,8.72316837310791,0.7049180269241333,9.555583953857422,4.817919731140137,8.72316837310791,0.7049180269241333,,,,,,,,
56,56,,,,,,,,,9.755306243896484,4.815867900848389,8.922033309936523,0.7704917788505554,9.755306243896484,4.815867900848389,8.922033309936523,0.7704917788505554
56,56,9.506159782409668,4.804875373840332,8.672433853149414,0.6721311211585999,9.506159782409668,4.804875373840332,8.672433853149414,0.6721311211585999,,,,,,,,
57,57,,,,,,,,,9.757497787475586,4.813539981842041,8.924239158630371,0.7704917788505554,9.757497787475586,4.813539981842041,8.924239158630371,0.7704917788505554
57,57,9.545591354370117,4.818243503570557,8.712838172912598,0.688524603843689,9.545591354370117,4.818243503570557,8.712838172912598,0.688524603843689,,,,,,,,
58,58,,,,,,,,,9.754935264587402,4.811341285705566,8.921673774719238,0.7704917788505554,9.754935264587402,4.811341285705566,8.921673774719238,0.7704917788505554
58,58,9.459455490112305,4.813689708709717,8.625200271606445,0.6721311211585999,9.459455490112305,4.813689708709717,8.625200271606445,0.6721311211585999,,,,,,,,
59,59,,,,,,,,,9.747875213623047,4.809335231781006,8.914630889892578,0.7704917788505554,9.747875213623047,4.809335231781006,8.914630889892578,0.7704917788505554
59,59,9.499948501586914,4.802776336669922,8.666036605834961,0.688524603843689,9.499948501586914,4.802776336669922,8.666036605834961,0.688524603843689,,,,,,,,
60,60,,,,,,,,,9.741340637207031,4.807013034820557,8.908098220825195,0.7540983557701111,9.741340637207031,4.807013034820557,8.908098220825195,0.7540983557701111
60,60,9.468093872070312,4.800963878631592,8.635327339172363,0.688524603843689,9.468093872070312,4.800963878631592,8.635327339172363,0.688524603843689,,,,,,,,
61,61,,,,,,,,,9.730849266052246,4.804929733276367,8.897604942321777,0.7540983557701111,9.730849266052246,4.804929733276367,8.897604942321777,0.7540983557701111
61,61,9.499763488769531,4.800690174102783,8.666074752807617,0.688524603843689,9.499763488769531,4.800690174102783,8.666074752807617,0.688524603843689,,,,,,,,
62,62,,,,,,,,,9.732563972473145,4.802082061767578,8.899328231811523,0.7540983557701111,9.732563972473145,4.802082061767578,8.899328231811523,0.7540983557701111
62,62,9.43280029296875,4.802894592285156,8.600112915039062,0.6721311211585999,9.43280029296875,4.802894592285156,8.600112915039062,0.6721311211585999,,,,,,,,
63,63,,,,,,,,,9.734172821044922,4.799204349517822,8.900936126708984,0.7540983557701111,9.734172821044922,4.799204349517822,8.900936126708984,0.7540983557701111
63,63,9.445480346679688,4.800262928009033,8.613982200622559,0.6721311211585999,9.445480346679688,4.800262928009033,8.613982200622559,0.6721311211585999,,,,,,,,
64,64,,,,,,,,,9.7334566116333,4.796572208404541,8.900218963623047,0.7540983557701111,9.7334566116333,4.796572208404541,8.900218963623047,0.7540983557701111
64,64,9.466658592224121,4.7958855628967285,8.632442474365234,0.688524603843689,9.466658592224121,4.7958855628967285,8.632442474365234,0.688524603843689,,,,,,,,
65,65,,,,,,,,,9.721549034118652,4.794104099273682,8.888313293457031,0.7540983557701111,9.721549034118652,4.794104099273682,8.888313293457031,0.7540983557701111
65,65,9.477014541625977,4.792820930480957,8.643759727478027,0.6721311211585999,9.477014541625977,4.792820930480957,8.643759727478027,0.6721311211585999,,,,,,,,
66,66,,,,,,,,,9.708917617797852,4.791336536407471,8.875682830810547,0.7540983557701111,9.708917617797852,4.791336536407471,8.875682830810547,0.7540983557701111
66,66,9.457806587219238,4.793887138366699,8.625204086303711,0.688524603843689,9.457806587219238,4.793887138366699,8.625204086303711,0.688524603843689,,,,,,,,
67,67,,,,,,,,,9.69186019897461,4.788680076599121,8.85861873626709,0.7540983557701111,9.69186019897461,4.788680076599121,8.85861873626709,0.7540983557701111
67,67,9.446484565734863,4.777750015258789,8.613309860229492,0.6721311211585999,9.446484565734863,4.777750015258789,8.613309860229492,0.6721311211585999,,,,,,,,
68,68,,,,,,,,,9.673798561096191,4.7857890129089355,8.840539932250977,0.7377049326896667,9.673798561096191,4.7857890129089355,8.840539932250977,0.7377049326896667
68,68,9.431506156921387,4.78541374206543,8.596809387207031,0.6721311211585999,9.431506156921387,4.78541374206543,8.596809387207031,0.6721311211585999,,,,,,,,
69,69,,,,,,,,,9.657638549804688,4.7829179763793945,8.824379920959473,0.7377049326896667,9.657638549804688,4.7829179763793945,8.824379920959473,0.7377049326896667
69,69,9.428138732910156,4.777255058288574,8.59457778930664,0.6721311211585999,9.428138732910156,4.777255058288574,8.59457778930664,0.6721311211585999,,,,,,,,
70,70,,,,,,,,,9.64725112915039,4.779628753662109,8.813996315002441,0.7377049326896667,9.64725112915039,4.779628753662109,8.813996315002441,0.7377049326896667
70,70,9.370484352111816,4.772162437438965,8.536487579345703,0.6721311211585999,9.370484352111816,4.772162437438965,8.536487579345703,0.6721311211585999,,,,,,,,
71,71,,,,,,,,,9.643577575683594,4.776580810546875,8.810336112976074,0.7377049326896667,9.643577575683594,4.776580810546875,8.810336112976074,0.7377049326896667
71,71,9.416326522827148,4.777251243591309,8.583120346069336,0.7049180269241333,9.416326522827148,4.777251243591309,8.583120346069336,0.7049180269241333,,,,,,,,
72,72,,,,,,,,,9.646552085876465,4.773144245147705,8.813314437866211,0.7377049326896667,9.646552085876465,4.773144245147705,8.813314437866211,0.7377049326896667
72,72,9.407027244567871,4.763899803161621,8.573612213134766,0.6721311211585999,9.407027244567871,4.763899803161621,8.573612213134766,0.6721311211585999,,,,,,,,
73,73,,,,,,,,,9.646044731140137,4.770110130310059,8.81280517578125,0.7377049326896667,9.646044731140137,4.770110130310059,8.81280517578125,0.7377049326896667
73,73,9.416281700134277,4.765843391418457,8.582091331481934,0.6721311211585999,9.416281700134277,4.765843391418457,8.582091331481934,0.6721311211585999,,,,,,,,
74,74,,,,,,,,,9.653944969177246,4.766427516937256,8.820704460144043,0.7540983557701111,9.653944969177246,4.766427516937256,8.820704460144043,0.7540983557701111
74,74,9.40932559967041,4.765564441680908,8.575437545776367,0.688524603843689,9.40932559967041,4.765564441680908,8.575437545776367,0.688524603843689,,,,,,,,
75,75,,,,,,,,,9.65913200378418,4.763275146484375,8.825895309448242,0.7540983557701111,9.65913200378418,4.763275146484375,8.825895309448242,0.7540983557701111
75,75,9.431291580200195,4.7582011222839355,8.597857475280762,0.7213114500045776,9.431291580200195,4.7582011222839355,8.597857475280762,0.7213114500045776,,,,,,,,
76,76,,,,,,,,,9.662734031677246,4.760403633117676,8.82948112487793,0.7540983557701111,9.662734031677246,4.760403633117676,8.82948112487793,0.7540983557701111
76,76,9.382854461669922,4.755553722381592,8.549906730651855,0.688524603843689,9.382854461669922,4.755553722381592,8.549906730651855,0.688524603843689,,,,,,,,
77,77,,,,,,,,,9.65891170501709,4.757915496826172,8.825645446777344,0.7540983557701111,9.65891170501709,4.757915496826172,8.825645446777344,0.7540983557701111
77,77,9.314785957336426,4.7590012550354,8.481484413146973,0.6721311211585999,9.314785957336426,4.7590012550354,8.481484413146973,0.6721311211585999,,,,,,,,
78,78,,,,,,,,,9.647944450378418,4.755699634552002,8.814676284790039,0.7540983557701111,9.647944450378418,4.755699634552002,8.814676284790039,0.7540983557701111
78,78,9.431146621704102,4.75241231918335,8.597399711608887,0.6721311211585999,9.431146621704102,4.75241231918335,8.597399711608887,0.6721311211585999,,,,,,,,
79,79,,,,,,,,,9.630146026611328,4.753682613372803,8.796895980834961,0.7377049326896667,9.630146026611328,4.753682613372803,8.796895980834961,0.7377049326896667
79,79,9.417084693908691,4.752893447875977,8.583718299865723,0.7049180269241333,9.417084693908691,4.752893447875977,8.583718299865723,0.7049180269241333,,,,,,,,
80,80,,,,,,,,,9.609915733337402,4.751912593841553,8.776646614074707,0.7377049326896667,9.609915733337402,4.751912593841553,8.776646614074707,0.7377049326896667
80,80,9.379590034484863,4.748719692230225,8.545984268188477,0.6721311211585999,9.379590034484863,4.748719692230225,8.545984268188477,0.6721311211585999,,,,,,,,
81,81,,,,,,,,,9.591474533081055,4.750215530395508,8.758193016052246,0.7377049326896667,9.591474533081055,4.750215530395508,8.758193016052246,0.7377049326896667
81,81,9.34787654876709,4.748405456542969,8.514800071716309,0.688524603843689,9.34787654876709,4.748405456542969,8.514800071716309,0.688524603843689,,,,,,,,
82,82,,,,,,,,,9.573841094970703,4.748376369476318,8.74057674407959,0.7213114500045776,9.573841094970703,4.748376369476318,8.74057674407959,0.7213114500045776
82,82,9.33251667022705,4.7378621101379395,8.497979164123535,0.688524603843689,9.33251667022705,4.7378621101379395,8.497979164123535,0.688524603843689,,,,,,,,
83,83,,,,,,,,,9.561742782592773,4.7465715408325195,8.72847843170166,0.7213114500045776,9.561742782592773,4.7465715408325195,8.72847843170166,0.7213114500045776
83,83,9.332602500915527,4.742659091949463,8.498698234558105,0.6557376980781555,9.332602500915527,4.742659091949463,8.498698234558105,0.6557376980781555,,,,,,,,
84,84,,,,,,,,,9.557782173156738,4.744681358337402,8.724513053894043,0.7213114500045776,9.557782173156738,4.744681358337402,8.724513053894043,0.7213114500045776
84,84,9.315485000610352,4.730365753173828,8.48215389251709,0.6557376980781555,9.315485000610352,4.730365753173828,8.48215389251709,0.6557376980781555,,,,,,,,
85,85,,,,,,,,,9.555829048156738,4.742884635925293,8.722553253173828,0.7213114500045776,9.555829048156738,4.742884635925293,8.722553253173828,0.7213114500045776
85,85,9.288447380065918,4.7376017570495605,8.453856468200684,0.6721311211585999,9.288447380065918,4.7376017570495605,8.453856468200684,0.6721311211585999,,,,,,,,
86,86,,,,,,,,,9.55841064453125,4.740717887878418,8.725147247314453,0.7213114500045776,9.55841064453125,4.740717887878418,8.725147247314453,0.7213114500045776
86,86,9.28726577758789,4.746759414672852,8.455574035644531,0.6721311211585999,9.28726577758789,4.746759414672852,8.455574035644531,0.6721311211585999,,,,,,,,
87,87,,,,,,,,,9.563783645629883,4.738212585449219,8.730522155761719,0.7213114500045776,9.563783645629883,4.738212585449219,8.730522155761719,0.7213114500045776
